"","age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
"8328",22,"Female","MY",3,3,3,3,5,2,5,2,3,3,4,2,5,5,4,1,1,1,1,1
"8329",18,"Female","BE",2,3,2,3,4,2,5,5,3,3,4,3,5,4,4,0,1,1,1,1
"8330",23,"Female","DK",3,4,5,4,4,3,5,5,4,4,4,5,4,5,5,1,1,1,1,1
"8331",37,"Male","US",3,3,5,5,2,3,4,4,3,4,4,4,4,5,4,1,1,1,1,1
"8332",15,"Female","GB",2,3,4,4,4,4,4,3,3,4,4,5,5,5,4,1,1,1,1,1
"8333",36,"Male","US",2,2,2,4,4,4,4,3,2,4,4,4,4,4,4,0,1,1,1,1
"8334",16,"Female","GB",1,2,2,4,5,4,4,5,4,2,4,4,4,4,4,0,1,1,1,1
"8335",20,"Female","CH",2,3,3,2,3,1,3,3,3,4,4,4,5,5,3,1,0,1,1,1
"8336",17,"Female","FR",3,5,5,5,5,4,5,5,5,5,4,5,4,5,4,1,1,1,1,1
"8337",34,"Female","US",4,4,4,4,4,3,4,4,3,4,5,3,5,4,5,1,1,1,1,1
"8338",47,"Male","US",1,1,1,5,5,5,1,5,4,1,4,2,5,5,5,0,1,1,0,1
"8339",23,"Male","PK",3,3,4,3,4,3,4,4,4,3,3,3,4,4,4,1,1,1,1,1
"8340",46,"Male","US",3,5,5,4,5,4,5,5,4,4,4,4,2,4,3,1,1,1,1,1
"8341",16,"Male","GB",3,3,1,5,5,2,5,5,4,1,5,4,5,5,5,0,1,1,1,1
"8342",20,"Male","LV",3,4,3,2,5,1,5,5,4,3,5,2,5,5,4,1,1,1,1,1
"8343",16,"Female","CA",1,2,3,4,5,3,5,4,2,3,4,4,5,2,3,0,1,1,1,1
"8344",17,"Female","BG",1,3,3,5,5,5,5,4,3,4,5,3,4,4,4,0,1,1,1,1
"8345",51,"Male","GB",3,4,2,3,4,3,5,4,4,2,5,2,3,4,5,1,1,1,1,1
"8346",16,"Female","US",1,2,2,5,5,4,3,4,2,4,5,4,5,5,5,0,1,1,1,1
"8347",18,"Female","US",2,3,3,4,4,3,4,5,3,2,4,2,5,3,5,1,1,1,1,1
"8348",20,"Female","US",2,3,2,2,1,1,5,5,3,5,3,3,4,4,5,0,0,1,1,1
"8349",30,"Male","US",2,4,4,1,1,1,4,3,4,4,4,3,5,5,4,1,0,1,1,1
"8350",38,"Female","CA",3,3,4,5,5,5,3,5,4,4,4,5,4,4,4,1,1,1,1,1
"8351",25,"Male","US",2,2,1,5,5,3,3,3,2,3,4,2,4,3,3,0,1,1,1,1
"8352",16,"Male","PH",2,5,4,2,3,1,5,5,2,4,5,5,4,5,5,1,0,1,1,1
"8353",18,"Female","FI",3,4,4,4,3,4,5,4,3,3,2,4,2,4,2,1,1,1,1,1
"8354",18,"Male","ES",1,2,2,5,4,3,2,2,3,2,4,3,5,5,3,0,1,0,1,1
"8355",15,"Female","GB",2,2,5,4,4,4,5,4,3,4,4,2,4,4,3,1,1,1,1,1
"8356",43,"Female","US",1,3,3,5,5,3,3,5,5,5,5,2,3,5,5,0,1,1,1,1
"8357",17,"Female","ES",2,3,3,5,4,4,5,4,2,4,4,4,5,4,5,1,1,1,1,1
"8358",41,"Male","US",2,3,2,2,4,1,4,3,4,2,3,4,4,5,4,0,0,1,1,1
"8359",18,"Female","GB",3,4,3,4,5,4,4,4,3,2,4,2,5,4,5,1,1,1,1,1
"8360",46,"Female","US",2,5,5,2,3,1,5,5,5,3,5,3,2,4,3,1,0,1,1,1
"8361",20,"Female","US",5,5,5,3,4,3,5,4,4,4,5,5,3,4,4,1,1,1,1,1
"8362",15,"Female","GB",1,3,2,5,5,5,3,4,3,3,2,3,5,3,4,0,1,1,1,1
"8363",23,"Male","IN",3,2,5,1,4,1,5,5,3,3,4,1,5,5,4,1,0,1,1,1
"8364",17,"Female","GB",5,4,4,3,4,2,5,4,4,2,2,3,4,4,4,1,1,1,0,1
"8365",16,"Female","GB",4,4,2,5,5,4,5,5,5,3,5,2,3,1,2,1,1,1,1,0
"8366",17,"Female","US",2,3,4,4,5,4,4,4,4,3,4,1,4,4,5,1,1,1,1,1
"8367",31,"Other","US",2,3,4,4,4,3,4,4,2,3,3,2,4,4,4,1,1,1,1,1
"8368",19,"Female","SE",2,2,2,5,5,2,3,4,3,3,4,4,4,4,3,0,1,1,1,1
"8369",22,"Female","US",3,5,4,3,5,3,5,5,3,4,5,3,5,4,5,1,1,1,1,1
"8370",16,"Female","US",1,2,1,5,5,4,3,4,3,3,4,1,5,4,3,0,1,1,1,1
"8371",45,"Female","US",3,4,4,4,4,3,5,4,4,2,3,2,4,4,4,1,1,1,0,1
"8372",22,"Male","RO",2,2,3,4,5,4,2,4,4,4,4,3,5,4,4,0,1,1,1,1
"8373",22,"Male","BE",4,3,4,3,5,4,4,4,3,2,5,3,5,4,4,1,1,1,1,1
"8374",20,"Female","US",1,2,2,4,5,4,4,3,4,4,5,5,2,5,3,0,1,1,1,1
"8375",17,"Female","CA",3,3,4,4,5,4,4,3,3,1,4,2,5,4,4,1,1,1,0,1
"8376",15,"Female","GB",4,3,5,4,4,4,3,3,3,3,4,2,5,4,5,1,1,1,1,1
"8377",51,"Female","US",3,3,3,3,5,3,5,5,3,4,5,5,4,4,4,1,1,1,1,1
"8378",36,"Male","CR",4,5,4,2,3,2,5,4,4,4,4,4,3,4,4,1,0,1,1,1
"8379",18,"Male","US",4,5,5,1,2,2,5,5,5,3,5,3,5,3,5,1,0,1,1,1
"8380",21,"Female","US",2,4,3,3,5,4,5,5,5,3,4,1,5,5,3,1,1,1,1,1
"8381",23,"Female","US",2,3,3,4,4,3,5,5,5,4,4,4,4,3,4,1,1,1,1,1
"8382",23,"Female","US",3,5,5,3,3,2,5,5,5,3,4,4,5,4,4,1,1,1,1,1
"8383",25,"Female","US",2,4,3,3,3,1,5,4,4,3,2,4,5,4,3,1,0,1,1,1
"8384",26,"Female","US",4,4,4,3,3,1,5,4,4,4,5,5,5,5,5,1,0,1,1,1
"8385",21,"Female","US",2,3,2,5,5,4,4,5,3,1,2,2,4,4,5,0,1,1,0,1
"8386",15,"Female","GP",1,1,1,5,4,4,2,4,3,4,5,4,5,5,5,0,1,1,1,1
"8387",49,"Female","US",2,2,3,5,5,4,3,4,2,3,3,4,5,3,4,0,1,1,1,1
"8388",19,"Female","BE",2,3,3,4,4,4,3,4,4,5,4,5,5,4,4,1,1,1,1,1
"8389",30,"Male","DE",2,3,2,2,2,1,4,2,3,4,5,2,4,5,4,0,0,1,1,1
"8390",25,"Female","US",4,5,5,3,4,1,4,4,4,3,4,4,3,3,4,1,1,1,1,1
"8391",20,"Female","US",2,2,1,4,5,4,5,5,4,4,4,4,4,5,4,0,1,1,1,1
"8392",17,"Female","SE",2,2,3,4,4,3,3,4,2,3,4,2,5,2,4,0,1,1,1,1
"8393",22,"Female","US",3,5,4,3,2,2,5,4,5,2,1,1,3,5,2,1,0,1,0,1
"8394",17,"Female","SA",1,1,2,4,5,2,5,5,4,4,5,2,5,4,5,0,1,1,1,1
"8395",39,"Female","US",5,5,5,4,1,1,5,2,5,3,2,5,5,5,5,1,0,1,1,1
"8396",19,"Female","US",2,5,4,2,2,2,3,4,3,2,3,1,3,3,4,1,0,1,0,1
"8397",16,"Female","US",4,4,4,3,4,2,2,2,4,2,5,2,5,5,5,1,1,1,1,1
"8398",15,"Female","US",1,1,1,5,5,3,1,1,3,3,4,3,5,4,5,0,1,0,1,1
"8399",16,"Male","NZ",3,4,4,2,2,2,4,2,4,3,2,2,3,3,3,1,0,1,0,1
"8400",16,"Female","US",1,2,1,3,5,5,4,4,2,1,5,1,4,4,5,0,1,1,0,1
"8401",15,"Female","BE",1,2,3,4,4,3,4,4,3,3,4,4,5,5,5,0,1,1,1,1
"8402",21,"Female","FR",1,3,3,5,5,3,3,3,2,3,4,3,5,3,5,0,1,1,1,1
"8403",14,"Female","US",2,2,2,5,5,5,4,4,2,3,4,4,4,5,1,0,1,1,1,1
"8404",27,"Female","GB",4,4,5,4,5,1,5,5,5,5,2,5,5,5,5,1,1,1,1,1
"8405",17,"Female","CA",1,2,1,5,5,5,4,5,3,3,5,2,5,4,5,0,1,1,1,1
"8406",45,"Male","FI",2,4,3,3,5,3,4,5,5,4,5,4,5,5,5,1,1,1,1,1
"8407",23,"Male","US",4,3,4,3,4,2,5,1,3,2,2,3,3,2,4,1,1,1,0,1
"8408",27,"Female","CA",1,1,2,5,5,4,4,5,3,4,4,4,5,5,4,0,1,1,1,1
"8409",29,"Female","AU",5,5,4,2,2,3,5,5,5,2,2,3,4,5,5,1,0,1,0,1
"8410",17,"Female","GB",2,1,1,3,5,5,5,5,2,5,3,1,4,4,3,0,1,1,1,1
"8411",53,"Male","US",1,3,4,4,5,4,3,5,4,4,4,4,2,3,4,1,1,1,1,1
"8412",15,"Female","US",1,3,5,2,4,2,5,2,5,4,5,1,5,5,5,1,1,1,1,1
"8413",18,"Female","US",2,2,2,4,4,4,3,4,3,3,3,3,4,4,5,0,1,1,1,1
"8414",16,"Male","GB",2,4,4,4,5,2,5,4,3,2,2,2,4,3,3,1,1,1,0,1
"8415",26,"Female","IT",3,5,3,1,3,2,3,4,5,4,5,2,5,5,3,1,0,1,1,1
"8416",18,"Female","GB",1,2,3,4,5,5,3,5,3,2,4,2,4,4,4,0,1,1,1,1
"8417",34,"Female","GB",4,5,5,2,3,4,5,5,5,4,4,4,4,5,4,1,1,1,1,1
"8418",13,"Female","US",4,4,5,3,4,2,3,1,2,2,5,3,5,5,4,1,1,0,1,1
"8419",43,"Female","US",1,1,3,5,5,5,3,5,3,4,5,1,3,5,4,0,1,1,1,1
"8420",45,"Female","GB",3,4,5,2,3,2,4,4,4,4,4,4,5,4,4,1,0,1,1,1
"8421",16,"Female","CA",2,2,2,4,5,4,5,4,3,2,4,2,5,5,5,0,1,1,1,1
"8422",27,"Female","DE",3,5,5,3,3,3,5,5,4,2,5,2,5,4,5,1,1,1,1,1
"8423",16,"Female","US",1,3,2,3,5,4,3,3,1,3,2,1,2,2,2,0,1,0,0,0
"8424",15,"Female","BR",3,2,4,4,5,4,2,3,2,4,5,2,5,5,5,1,1,0,1,1
"8425",14,"Male","GB",3,5,5,4,4,1,5,4,5,4,5,1,5,5,4,1,1,1,1,1
"8426",37,"Male","EC",1,4,5,2,3,2,5,4,2,5,5,5,4,4,3,1,0,1,1,1
"8427",36,"Female","GB",3,4,4,4,4,4,5,5,5,4,2,4,4,3,4,1,1,1,1,1
"8428",14,"Other","US",2,1,3,2,2,2,3,2,3,3,4,4,5,3,5,0,0,1,1,1
"8429",21,"Male","IN",1,2,1,1,5,3,5,5,3,1,2,5,5,3,1,0,1,1,1,1
"8430",16,"Female","US",2,4,2,5,5,4,3,5,3,3,4,3,5,4,4,1,1,1,1,1
"8431",45,"Male","US",5,5,5,1,2,3,1,5,4,4,5,5,5,5,5,1,0,1,1,1
"8432",42,"Female","FI",1,1,2,5,5,5,4,5,2,5,5,4,3,5,2,0,1,1,1,1
"8433",18,"Female","US",1,2,1,5,3,4,4,5,2,3,5,2,5,4,5,0,1,1,1,1
"8434",23,"Female","CA",2,3,2,4,5,3,4,3,3,4,4,3,4,4,3,0,1,1,1,1
"8435",21,"Female","US",2,5,5,5,5,5,5,5,3,1,5,4,5,4,5,1,1,1,1,1
"8436",18,"Female","GB",5,5,4,2,3,1,5,4,5,4,5,1,5,4,5,1,0,1,1,1
"8437",19,"Female","US",2,5,5,4,5,4,5,4,4,3,5,4,5,5,5,1,1,1,1,1
"8438",25,"Male","US",3,4,3,3,4,3,5,5,5,4,4,3,5,5,5,1,1,1,1,1
"8439",18,"Female","US",2,3,4,5,4,2,3,2,5,3,4,3,5,3,5,1,1,1,1,1
"8440",20,"Female","GB",4,3,2,4,5,5,4,5,3,2,5,2,5,4,5,1,1,1,1,1
"8441",15,"Male","BR",2,3,5,3,5,2,5,3,4,4,5,5,4,5,5,1,1,1,1,1
"8442",18,"Female","GB",2,4,3,4,3,2,4,3,4,3,4,2,5,3,4,1,1,1,1,1
"8443",21,"Female","US",2,4,1,5,5,2,4,4,4,4,5,2,5,5,5,0,1,1,1,1
"8444",21,"Female","PT",4,4,4,4,4,5,5,3,3,2,3,3,5,4,3,1,1,1,1,1
"8445",15,"Female","US",2,2,2,4,5,3,3,3,2,4,4,5,5,4,4,0,1,1,1,1
"8446",26,"Male","EU",4,3,2,3,4,1,3,3,3,2,3,1,5,3,3,1,1,1,0,1
"8447",62,"Female","US",1,2,2,4,5,2,5,4,3,5,5,5,4,5,4,0,1,1,1,1
"8448",18,"Female","TT",1,1,2,2,5,3,3,5,3,4,5,2,4,4,3,0,1,1,1,1
"8449",23,"Female","GB",1,2,2,5,5,5,4,4,4,2,3,2,5,2,5,0,1,1,0,1
"8450",20,"Female","US",2,2,4,3,4,2,5,5,3,4,4,2,5,4,5,1,1,1,1,1
"8451",17,"Female","US",1,1,1,5,5,4,4,4,2,4,3,3,3,3,4,0,1,1,1,1
"8452",22,"Male","US",3,4,4,2,2,2,4,4,4,4,5,3,5,5,4,1,0,1,1,1
"8453",17,"Female","BR",2,5,5,5,5,5,5,5,5,1,4,4,5,2,5,1,1,1,1,1
"8454",17,"Male","AU",3,4,4,4,3,3,4,3,3,2,4,3,3,4,4,1,1,1,1,1
"8455",17,"Female","US",3,5,5,5,5,5,5,5,4,2,2,5,5,3,5,1,1,1,1,1
"8456",19,"Female","US",1,3,2,3,4,4,1,5,3,5,5,5,4,3,3,0,1,1,1,1
"8457",16,"Female","CA",1,3,3,4,4,4,4,4,2,2,4,1,4,4,3,0,1,1,0,1
"8458",18,"Male","US",5,5,5,2,3,2,5,4,3,3,3,1,4,4,4,1,0,1,0,1
"8459",19,"Female","US",4,5,5,3,4,2,5,4,4,2,5,2,5,5,5,1,1,1,1,1
"8460",20,"Male","US",3,5,4,4,4,3,4,5,5,4,5,4,4,4,4,1,1,1,1,1
"8461",23,"Male","US",4,5,5,4,4,2,5,5,5,5,4,4,5,5,5,1,1,1,1,1
"8462",16,"Female","US",3,2,4,4,5,3,4,4,3,1,4,1,5,4,4,1,1,1,0,1
"8463",18,"Female","US",1,1,1,5,5,1,3,2,2,5,5,2,1,5,4,0,1,0,1,1
"8464",20,"Female","US",1,2,1,5,5,5,5,5,3,4,4,4,5,5,4,0,1,1,1,1
"8465",16,"Female","US",2,4,4,4,5,2,5,5,5,4,5,5,5,5,5,1,1,1,1,1
"8466",20,"Female","US",1,2,1,4,5,5,4,5,4,2,4,2,5,4,5,0,1,1,1,1
"8467",15,"Female","US",2,2,4,5,5,3,5,4,3,2,4,1,5,4,4,1,1,1,0,1
"8468",17,"Female","US",1,2,2,4,4,4,3,3,2,2,5,4,4,4,3,0,1,1,1,1
"8469",18,"Female","GR",3,3,5,3,3,4,3,2,4,2,3,2,4,4,4,1,1,1,0,1
"8470",48,"Female","MX",3,4,4,2,3,1,5,5,4,4,5,4,5,4,5,1,0,1,1,1
"8471",17,"Female","US",2,4,1,2,1,2,5,4,4,4,4,1,5,5,4,0,0,1,1,1
"8472",31,"Male","US",4,5,5,3,4,2,5,5,4,4,4,4,2,4,4,1,1,1,1,1
"8473",15,"Male","AU",1,2,1,3,3,2,2,4,4,4,5,3,3,5,3,0,1,1,1,1
"8474",51,"Female","US",2,3,5,3,3,4,5,4,5,5,5,5,3,5,5,1,1,1,1,1
"8475",31,"Male","US",3,5,5,5,3,5,5,4,5,5,5,4,2,4,4,1,1,1,1,1
"8476",19,"Female","US",3,4,4,3,2,4,5,5,3,4,5,4,4,5,2,1,1,1,1,1
"8477",17,"Female","US",3,3,1,4,4,5,4,5,3,2,3,2,5,5,5,0,1,1,0,1
"8478",37,"Female","AU",4,4,5,3,5,4,5,5,4,3,3,4,3,3,2,1,1,1,1,1
"8479",21,"Female","US",4,4,4,3,3,2,4,4,3,3,5,3,5,3,4,1,1,1,1,1
"8480",44,"Female","US",3,3,1,5,5,5,5,5,4,1,1,3,5,3,3,0,1,1,0,1
"8481",18,"Female","US",2,3,3,4,5,3,5,5,3,4,3,4,5,4,3,1,1,1,1,1
"8482",17,"Female","US",1,3,3,5,5,5,3,5,3,3,3,2,5,3,3,0,1,1,1,1
"8483",36,"Female","US",1,2,1,5,5,5,2,4,3,3,5,4,5,5,5,0,1,1,1,1
"8484",29,"Female","US",4,4,5,3,5,3,5,5,5,5,3,5,4,4,3,1,1,1,1,1
"8485",16,"Female","MX",1,1,1,5,5,3,3,4,3,3,5,1,5,4,5,0,1,1,1,1
"8486",19,"Female","US",3,2,3,3,3,3,3,3,4,3,3,3,4,3,3,1,1,1,1,1
"8487",44,"Female","US",1,4,3,5,5,5,5,5,5,1,2,3,5,4,4,1,1,1,0,1
"8488",23,"Female","US",3,4,4,2,2,2,4,3,4,2,2,3,4,4,5,1,0,1,0,1
"8489",55,"Female","CA",3,4,4,3,4,2,5,4,3,4,4,3,5,5,4,1,1,1,1,1
"8490",18,"Female","US",2,4,3,3,4,3,5,5,4,3,5,3,4,5,3,1,1,1,1,1
"8491",37,"Female","US",2,2,3,3,5,3,3,5,5,5,5,3,5,5,5,0,1,1,1,1
"8492",30,"Male","US",3,5,5,2,3,1,5,5,4,4,5,5,4,4,4,1,0,1,1,1
"8493",15,"Female","CA",4,4,2,5,5,5,5,5,4,4,4,4,5,4,5,1,1,1,1,1
"8494",16,"Female","US",3,3,3,2,5,3,4,5,4,1,5,4,5,4,5,1,1,1,1,1
"8495",43,"Male","US",3,4,3,3,3,2,3,2,2,3,4,3,4,5,3,1,1,0,1,1
"8496",14,"Other","US",1,3,2,3,4,4,4,5,4,4,5,4,5,5,5,0,1,1,1,1
"8497",17,"Female","AU",1,3,3,5,5,4,4,5,5,2,3,1,4,4,3,0,1,1,0,1
"8498",18,"Female","US",2,3,2,4,4,2,4,5,3,3,4,3,4,4,5,0,1,1,1,1
"8499",39,"Male","CN",3,4,3,2,3,3,4,4,4,4,4,5,3,4,4,1,1,1,1,1
"8500",16,"Female","US",5,5,5,4,3,2,5,5,5,3,3,3,5,3,4,1,1,1,1,1
"8501",53,"Male","CA",1,3,2,2,3,2,4,4,3,2,4,3,1,4,3,0,0,1,1,1
"8502",24,"Female","US",3,3,4,1,3,1,3,3,4,2,4,1,5,4,5,1,0,1,0,1
"8503",15,"Female","US",1,3,2,5,5,5,5,5,4,2,5,2,5,5,5,0,1,1,1,1
"8504",15,"Female","US",5,1,2,5,5,5,3,3,3,2,1,1,4,3,4,1,1,1,0,1
"8505",14,"Female","US",2,4,3,2,5,2,4,5,4,2,4,3,5,5,5,1,1,1,1,1
"8506",27,"Female","US",5,5,5,3,4,3,5,5,5,5,5,5,4,5,5,1,1,1,1,1
"8507",15,"Other","US",1,2,1,5,5,5,5,5,3,3,5,4,5,5,4,0,1,1,1,1
"8508",34,"Male","US",1,1,1,3,4,5,4,5,3,3,4,3,4,5,4,0,1,1,1,1
"8509",31,"Other","CL",2,1,3,5,5,5,2,3,4,2,5,1,5,5,5,0,1,1,1,1
"8510",23,"Female","US",3,3,4,3,4,3,5,5,4,1,2,1,5,4,4,1,1,1,0,1
"8511",26,"Male","US",4,4,4,2,2,2,5,4,4,2,4,3,5,4,5,1,0,1,1,1
"8512",15,"Female","US",2,2,2,4,4,2,5,5,3,3,3,3,4,3,2,0,1,1,1,1
"8513",25,"Female","MY",2,4,3,3,4,2,4,4,3,4,3,3,2,4,3,1,1,1,1,1
"8514",20,"Female","US",3,3,3,3,4,2,4,4,4,5,5,4,5,5,5,1,1,1,1,1
"8515",18,"Female","US",2,4,4,2,2,1,4,4,2,5,5,5,4,5,4,1,0,1,1,1
"8516",29,"Female","CA",1,3,2,5,2,3,2,5,5,3,5,2,5,5,3,0,1,1,1,1
"8517",18,"Other","AU",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1
"8518",15,"Female","US",2,2,2,3,3,3,2,2,2,3,4,2,4,4,4,0,1,0,1,1
"8519",20,"Female","US",2,4,3,5,4,3,4,4,3,4,5,5,4,4,4,1,1,1,1,1
"8520",24,"Female","US",3,4,5,4,4,4,5,5,4,3,5,4,3,4,1,1,1,1,1,1
"8521",39,"Male","US",2,4,5,4,4,4,5,4,4,5,5,5,4,1,4,1,1,1,1,1
"8522",23,"Male","AU",1,4,4,2,4,1,4,4,3,1,4,3,4,4,4,1,0,1,1,1
"8523",15,"Other","US",2,2,5,5,5,3,3,4,5,2,5,2,5,5,4,1,1,1,1,1
"8524",17,"Male","SE",1,1,2,5,5,2,4,2,3,4,5,3,5,4,4,0,1,1,1,1
"8525",17,"Female","CA",3,5,5,2,3,2,5,5,3,1,3,1,5,4,4,1,0,1,0,1
"8526",17,"Female","US",3,2,3,4,4,3,4,4,2,4,3,3,4,5,5,1,1,1,1,1
"8527",26,"Male","US",2,2,3,4,5,4,3,3,3,4,3,3,4,5,5,0,1,1,1,1
"8528",20,"Female","US",4,3,4,4,5,5,4,4,3,2,3,3,5,2,5,1,1,1,1,1
"8529",22,"Female","PK",1,4,5,5,5,5,5,4,3,4,4,4,3,5,5,1,1,1,1,1
"8530",28,"Female","US",1,2,2,5,5,3,2,1,1,5,5,5,5,5,5,0,1,0,1,1
"8531",23,"Female","US",1,3,2,4,4,2,3,3,3,5,5,2,3,3,3,0,1,1,1,1
"8532",28,"Female","IN",4,5,5,5,3,3,3,2,5,5,5,5,5,5,5,1,1,1,1,1
"8533",36,"Female","US",5,4,1,3,3,3,4,5,5,4,5,5,2,5,4,1,1,1,1,1
"8534",16,"Female","AU",4,3,3,2,2,4,5,4,2,3,2,2,1,3,2,1,1,1,0,0
"8535",19,"Female","AU",1,2,1,5,5,3,2,2,1,4,5,4,4,4,2,0,1,0,1,1
"8536",34,"Male","AU",3,3,4,2,4,3,4,4,3,3,4,4,5,5,5,1,1,1,1,1
"8537",39,"Female","GB",5,5,4,2,4,2,5,5,5,5,5,5,4,4,2,1,1,1,1,1
"8538",23,"Male","US",3,5,3,3,3,2,4,4,4,2,3,3,4,4,3,1,1,1,1,1
"8539",33,"Male","US",3,2,4,2,4,2,4,2,3,4,4,4,4,4,4,1,1,1,1,1
"8540",18,"Other","US",3,3,3,5,5,4,3,4,3,4,3,3,5,4,3,1,1,1,1,1
"8541",15,"Female","AU",4,3,3,5,5,5,3,5,5,5,5,4,4,5,5,1,1,1,1,1
"8542",26,"Female","US",2,3,4,3,5,2,3,3,3,1,4,1,5,5,3,1,1,1,0,1
"8543",16,"Female","AU",1,2,2,4,5,3,2,3,3,5,5,3,4,5,4,0,1,1,1,1
"8544",18,"Female","US",3,2,2,4,4,3,4,5,4,3,5,3,4,3,4,0,1,1,1,1
"8545",27,"Female","IN",3,5,4,2,2,3,3,5,5,4,5,5,3,4,4,1,0,1,1,1
"8546",25,"Male","US",3,4,4,2,3,2,4,5,4,3,4,3,5,5,4,1,0,1,1,1
"8547",24,"Male","US",3,4,2,1,3,1,2,5,5,3,4,2,5,5,5,1,0,1,1,1
"8548",18,"Male","ZA",2,1,2,1,1,1,5,5,5,2,4,1,3,5,3,0,0,1,0,1
"8549",31,"Female","DE",2,3,2,4,4,3,3,4,4,3,2,4,5,4,4,0,1,1,1,1
"8550",25,"Male","SG",5,5,5,2,2,1,5,5,5,5,4,4,5,4,4,1,0,1,1,1
"8551",27,"Male","PK",1,1,5,1,5,1,1,5,5,1,1,5,1,4,5,0,0,1,0,1
"8552",19,"Female","US",2,3,4,5,5,5,3,5,3,5,4,5,5,4,4,1,1,1,1,1
"8553",22,"Male","PK",5,5,5,1,4,2,5,4,4,5,5,5,1,5,5,1,0,1,1,1
"8554",21,"Female","FR",3,2,2,2,3,3,2,4,4,2,3,2,4,4,3,0,1,1,0,1
"8555",20,"Female","MY",1,2,2,3,5,2,2,4,3,3,4,4,3,3,3,0,1,1,1,1
"8556",15,"Female","AU",1,2,2,5,5,2,3,4,4,5,5,4,5,5,5,0,1,1,1,1
"8557",23,"Female","MY",1,4,3,5,5,5,3,4,2,2,2,2,2,1,1,1,1,1,0,0
"8558",22,"Female","US",4,4,5,4,5,3,5,5,4,3,5,4,5,5,5,1,1,1,1,1
"8559",35,"Male","AE",3,4,4,2,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1
"8560",43,"Male","IN",2,2,2,3,5,3,3,5,5,3,4,2,4,4,2,0,1,1,1,1
"8561",22,"Other","GB",2,2,2,4,4,4,4,5,3,2,4,4,4,4,3,0,1,1,1,1
"8562",21,"Female","US",3,3,2,5,4,3,4,4,3,2,5,1,5,4,3,1,1,1,1,1
"8563",16,"Female","AU",1,2,3,4,4,5,3,4,2,3,2,1,3,2,2,0,1,1,0,0
"8564",31,"Female","NP",1,3,3,5,5,5,3,4,3,1,4,4,5,3,3,0,1,1,1,1
"8565",57,"Female","GB",2,5,5,2,4,2,5,5,5,3,4,4,5,4,4,1,1,1,1,1
"8566",13,"Female","AU",1,3,2,3,4,3,3,4,3,5,4,3,4,5,4,0,1,1,1,1
"8567",24,"Female","GB",4,5,4,2,3,2,5,5,4,4,5,5,4,5,4,1,0,1,1,1
"8568",17,"Female","GB",1,1,1,2,2,2,3,4,3,3,5,2,5,5,4,0,0,1,1,1
"8569",16,"Female","AU",4,5,5,3,2,2,4,5,5,3,4,1,4,3,4,1,0,1,1,1
"8570",21,"Male","US",1,1,1,2,3,2,3,3,2,3,3,3,4,3,3,0,0,1,1,1
"8571",16,"Female","NL",3,3,3,3,4,4,4,3,3,2,3,4,4,4,4,1,1,1,1,1
"8572",20,"Female","NL",4,5,4,3,3,2,5,5,4,4,5,4,5,4,4,1,1,1,1,1
"8573",23,"Male","ID",1,1,2,3,5,3,3,4,5,4,2,3,3,3,4,0,1,1,1,1
"8574",25,"Male","KE",1,3,3,4,5,3,5,5,5,1,5,1,5,5,5,0,1,1,0,1
"8575",26,"Female","IN",3,3,5,3,3,3,5,5,5,2,2,3,5,5,5,1,1,1,0,1
"8576",16,"Female","SE",4,3,4,3,4,1,4,4,5,5,5,3,5,5,5,1,1,1,1,1
"8577",24,"Female","US",4,4,4,4,5,4,5,5,4,2,5,2,5,4,5,1,1,1,1,1
"8578",19,"Female","US",3,4,4,4,5,2,4,4,4,4,4,3,3,5,4,1,1,1,1,1
"8579",45,"Female","US",1,3,3,2,3,2,4,5,3,4,4,2,4,4,4,0,0,1,1,1
"8580",19,"Female","PH",3,4,4,3,3,4,4,4,4,5,4,5,4,5,4,1,1,1,1,1
"8581",38,"Female","AU",2,5,4,3,2,1,5,5,4,5,5,5,3,5,4,1,0,1,1,1
"8582",23,"Female","US",2,4,3,4,5,4,4,5,4,3,5,4,4,4,4,1,1,1,1,1
"8583",18,"Female","AU",4,5,4,5,5,4,5,5,3,4,4,4,2,3,3,1,1,1,1,1
"8584",28,"Female","US",5,5,5,4,5,3,5,5,5,3,5,5,5,5,4,1,1,1,1,1
"8585",18,"Female","SE",1,2,2,4,5,3,3,3,3,2,3,2,4,4,3,0,1,1,0,1
"8586",47,"Female","GB",1,2,2,4,5,5,4,5,3,3,4,3,5,3,3,0,1,1,1,1
"8587",15,"Female","PH",1,3,1,2,4,1,1,5,3,4,5,4,4,4,3,0,0,1,1,1
"8588",39,"Female","ZA",3,3,3,4,4,5,3,3,3,4,4,3,5,5,3,1,1,1,1,1
"8589",21,"Female","ZA",4,5,5,5,4,5,5,5,4,4,5,4,4,4,3,1,1,1,1,1
"8590",17,"Female","PH",2,1,5,5,5,5,5,5,3,4,3,5,5,5,5,1,1,1,1,1
"8591",27,"Male","AU",4,5,4,1,1,2,5,4,4,4,5,5,4,5,4,1,0,1,1,1
"8592",18,"Female","PH",1,3,3,5,5,5,3,1,2,5,4,5,4,3,5,0,1,0,1,1
